378,rutik,female,938929498019,aish@gmail.com,1122689468,8854034754,21.09,85.81,dypiemr,computer,25.72,True,1,1,1,1,1,1,1,1,1,1
261,rutik,female,712546349033,rutik@gmail.com,2853316675,2176234482,11.45,36.0,dypiemr,computer,70.1,True,4,4,4,4,4,4,4,4,4,4
278,bhumika,female,929179907927,sid@gmail.com,7142136452,5827672580,64.57,69.26,dypiemr,computer,95.99,True,1,1,1,1,1,1,1,1,1,1
884,mayur,male,635397107847,rushi@gmail.com,3230055423,6324364062,88.2,80.37,dypcoe,civil,41.0,True,4,4,4,4,4,4,4,4,4,4
771,bhumika,female,446957430088,saumya@gmail.com,4804321987,8704904957,51.78,12.15,dypcoe,production,13.47,True,2,2,2,2,2,2,2,2,2,2
277,rutik,male,786019258053,rushi@gmail.com,7021275047,1308846085,33.39,43.45,dypiemr,production,95.09,True,2,2,2,2,2,2,2,2,2,2
822,vishal,female,474071651416,saumya@gmail.com,2004019374,6638766857,61.99,86.72,dypcoe,mechanical,38.69,True,0,0,0,0,0,0,0,0,0,0
776,gayatri,male,517021765055,vishal@gmail.com,9739985021,2742480902,70.53,55.39,dypiemr,mechanical,49.31,True,4,4,4,4,4,4,4,4,4,4
324,ankush,female,335678556871,rutik@gmail.com,8362750178,2507896577,8.14,81.94,dypiemr,information technology,56.88,True,3,3,3,3,3,3,3,3,3,3
281,dhruv,female,502938386119,sid@gmail.com,7984817407,7773037453,38.78,45.5,dypcoe,information technology,12.76,True,0,0,0,0,0,0,0,0,0,0
740,mayur,female,938378377171,aish@gmail.com,8852544093,6838580154,66.18,71.32,dypiemr,production,84.87,True,4,4,4,4,4,4,4,4,4,4
737,sid,female,967927501147,saumya@gmail.com,9378871310,4068517893,45.68,20.95,dypcoe,civil,28.47,True,0,0,0,0,0,0,0,0,0,0
304,honey,male,266404939846,mayur@gmail.com,7045578042,3540275481,68.21,84.86,dypcoe,mechanical,8.78,True,4,4,4,4,4,4,4,4,4,4
112,ankush,male,104410775424,mayur@gmail.com,4757836476,7725884117,72.23,58.41,dypcoe,computer,29.36,True,2,2,2,2,2,2,2,2,2,2
573,bhumika,male,105245406200,vishal@gmail.com,4388371063,3370496393,7.08,26.65,dypcoe,entc,82.16,True,1,1,1,1,1,1,1,1,1,1
229,bhumika,female,690323211359,mayur@gmail.com,6484264513,3258637590,47.37,90.22,dypcoe,mechanical,81.31,True,5,5,5,5,5,5,5,5,5,5
892,bhumika,female,885643121795,mayur@gmail.com,8873525521,9619446620,85.17,47.84,dypcoe,entc,86.17,True,4,4,4,4,4,4,4,4,4,4
801,utkarsha,female,884895725914,honey@gmail.com,5928660706,4250394592,96.33,69.7,dypiemr,instrumentation,43.79,True,5,5,5,5,5,5,5,5,5,5
121,gayatri,male,958836478379,mayur@gmail.com,2312246794,4921065929,29.25,73.42,dypiemr,instrumentation,96.11,True,1,1,1,1,1,1,1,1,1,1
265,honey,male,300067578148,honey@gmail.com,5477442846,2913002663,2.52,1.49,dypcoe,mechanical,46.35,True,0,0,0,0,0,0,0,0,0,0
813,saumya,male,317204010190,honey@gmail.com,4519714880,8163678217,11.85,95.22,dypiemr,information technology,35.02,True,4,4,4,4,4,4,4,4,4,4
981,ankush,male,285049542814,aish@gmail.com,6144950014,9436344918,20.37,61.08,dypcoe,mechanical,33.39,True,4,4,4,4,4,4,4,4,4,4
136,aish,female,287561785920,utk@gmail.com,5010088790,4403778173,60.21,23.48,dypcoe,mechanical,49.23,True,4,4,4,4,4,4,4,4,4,4
941,utkarsha,male,407971774290,ankush@gmail.com,3975106530,2405320680,15.19,27.92,dypiemr,instrumentation,61.88,True,3,3,3,3,3,3,3,3,3,3
662,sara,male,727399524197,honey@gmail.com,7768419398,3735203801,67.13,82.35,dypiemr,instrumentation,26.51,True,0,0,0,0,0,0,0,0,0,0
485,vishal,male,936088067763,sara@gmail.com,6530383108,8763186627,95.58,97.86,dypiemr,computer,73.55,True,4,4,4,4,4,4,4,4,4,4
177,aish,female,693359080629,rushi@gmail.com,4739869148,6896225834,32.77,75.3,dypiemr,information technology,55.09,True,1,1,1,1,1,1,1,1,1,1
374,utkarsha,male,684116969413,dhruv@gmail.com,7344873683,6594847925,4.08,12.3,dypiemr,computer,9.2,True,4,4,4,4,4,4,4,4,4,4
281,vishal,male,733173331106,vishal@gmail.com,2820758262,3727330340,73.17,13.67,dypiemr,information technology,89.98,True,1,1,1,1,1,1,1,1,1,1
779,utkarsha,female,463895725805,rushi@gmail.com,4961180786,6372572453,80.36,24.18,dypiemr,civil,83.63,True,4,4,4,4,4,4,4,4,4,4
792,rushi,female,401766454588,honey@gmail.com,6717711793,4285345076,69.65,96.46,dypiemr,instrumentation,12.97,True,3,3,3,3,3,3,3,3,3,3
757,saumya,female,516850314887,rutik@gmail.com,1570104220,5098743353,84.47,98.03,dypcoe,mechanical,32.0,True,5,5,5,5,5,5,5,5,5,5
256,vishal,female,127327244722,mayur@gmail.com,6706041381,4280789496,41.0,48.59,dypiemr,information technology,42.06,True,5,5,5,5,5,5,5,5,5,5
402,mayur,male,634195193300,utk@gmail.com,5574108644,3495892271,54.04,45.75,dypiemr,information technology,9.83,True,3,3,3,3,3,3,3,3,3,3
173,gayatri,male,120322577279,sid@gmail.com,6838951247,9566160762,94.59,29.76,dypcoe,mechanical,51.7,True,5,5,5,5,5,5,5,5,5,5
444,mayur,male,665274827049,honey@gmail.com,7441684691,3385901466,75.07,63.31,dypiemr,instrumentation,43.99,True,3,3,3,3,3,3,3,3,3,3
851,rushi,female,982000353836,sid@gmail.com,9521816416,1851104412,24.57,25.72,dypiemr,information technology,50.68,True,5,5,5,5,5,5,5,5,5,5
279,gayatri,male,403950143733,sid@gmail.com,2335709134,4019453203,55.56,98.3,dypcoe,production,16.76,True,2,2,2,2,2,2,2,2,2,2
491,utkarsha,male,618093844251,mayur@gmail.com,8098671519,6773805962,38.42,65.66,dypcoe,instrumentation,90.16,True,3,3,3,3,3,3,3,3,3,3
810,bhumika,male,872645402517,rutik@gmail.com,4853690520,9149855876,91.51,99.56,dypiemr,production,32.94,True,0,0,0,0,0,0,0,0,0,0
535,ankush,male,645523762932,saumya@gmail.com,6887855613,7423251461,83.21,96.09,dypiemr,information technology,77.02,True,4,4,4,4,4,4,4,4,4,4
633,rushi,female,594848302208,saumya@gmail.com,8231028382,7557571202,81.35,91.63,dypcoe,entc,9.57,True,4,4,4,4,4,4,4,4,4,4
340,gayatri,male,959121500634,ankush@gmail.com,4233311111,6738426844,84.19,61.17,dypcoe,computer,24.46,True,5,5,5,5,5,5,5,5,5,5
148,sara,male,841438580199,akansha@gmail.com,2944141218,6043224662,64.15,8.45,dypiemr,computer,70.45,True,4,4,4,4,4,4,4,4,4,4
147,sid,female,664222527677,utk@gmail.com,4409771137,4588986908,14.93,22.72,dypcoe,production,46.92,True,1,1,1,1,1,1,1,1,1,1
828,vishal,male,794994977026,sara@gmail.com,6406378388,2502443035,7.0,40.6,dypiemr,civil,31.05,True,1,1,1,1,1,1,1,1,1,1
708,aish,male,126560393285,rushi@gmail.com,8527674590,1133557424,88.73,36.28,dypcoe,information technology,94.02,True,5,5,5,5,5,5,5,5,5,5
667,ankush,male,803179128260,utk@gmail.com,4674174867,7949064315,46.44,64.51,dypcoe,computer,86.23,True,4,4,4,4,4,4,4,4,4,4
941,aish,female,954789779440,sid@gmail.com,7191641991,9813320382,33.34,30.55,dypiemr,entc,50.35,True,1,1,1,1,1,1,1,1,1,1
356,gayatri,male,156894239134,aish@gmail.com,2067908416,2978636625,60.65,33.17,dypcoe,information technology,46.46,True,2,2,2,2,2,2,2,2,2,2
461,utkarsha,female,839949527197,dhruv@gmail.com,6216127532,1682283249,58.86,82.25,dypiemr,production,59.29,True,2,2,2,2,2,2,2,2,2,2
992,utkarsha,female,215844479606,dhruv@gmail.com,9918222611,4137160133,42.76,7.01,dypcoe,computer,85.81,True,1,1,1,1,1,1,1,1,1,1
577,bhumika,male,403529929086,ankush@gmail.com,7022409703,1540749992,16.96,29.06,dypcoe,information technology,43.1,True,1,1,1,1,1,1,1,1,1,1
388,sid,female,149040971773,rushi@gmail.com,8868496122,2913408251,8.21,17.43,dypiemr,production,98.07,True,4,4,4,4,4,4,4,4,4,4
391,dhruv,female,241812792333,rushi@gmail.com,8385334718,3653908126,60.84,67.94,dypiemr,civil,3.58,True,3,3,3,3,3,3,3,3,3,3
100,sara,male,732159571445,sid@gmail.com,6527160167,3412815569,41.02,62.92,dypcoe,mechanical,73.78,True,4,4,4,4,4,4,4,4,4,4
645,sara,female,264318122520,utk@gmail.com,3653983654,5435258223,3.99,94.34,dypcoe,information technology,67.94,True,1,1,1,1,1,1,1,1,1,1
396,aish,male,445886829770,vishal@gmail.com,8920841817,1866340458,46.69,13.17,dypiemr,entc,66.53,True,0,0,0,0,0,0,0,0,0,0
977,ankush,male,908336009829,saumya@gmail.com,2248282532,4344839913,12.04,82.81,dypiemr,information technology,13.81,True,1,1,1,1,1,1,1,1,1,1
150,aish,female,727820829159,akansha@gmail.com,8449264790,9900143719,37.53,19.97,dypiemr,civil,8.3,True,3,3,3,3,3,3,3,3,3,3
554,gayatri,female,597463324524,mayur@gmail.com,8472955969,5061430944,3.12,46.25,dypcoe,production,59.54,True,4,4,4,4,4,4,4,4,4,4
826,vishal,male,107277375505,akansha@gmail.com,7286795587,5919501634,43.38,61.25,dypiemr,instrumentation,75.61,True,0,0,0,0,0,0,0,0,0,0
213,bhumika,female,551446011427,vishal@gmail.com,7186601045,4914317532,33.79,59.61,dypiemr,information technology,56.03,True,1,1,1,1,1,1,1,1,1,1
580,ankush,female,373146293427,mayur@gmail.com,5031009397,3818193296,94.07,95.49,dypiemr,computer,1.22,True,3,3,3,3,3,3,3,3,3,3
906,sid,female,891510356234,mayur@gmail.com,9995328611,7231846958,96.55,79.94,dypiemr,mechanical,30.1,True,1,1,1,1,1,1,1,1,1,1
462,sid,male,491158326214,aish@gmail.com,3616171662,7497545585,60.7,14.79,dypcoe,production,54.83,True,2,2,2,2,2,2,2,2,2,2
852,akansha,male,889386280515,rutik@gmail.com,3146941154,6697918957,70.88,57.43,dypcoe,civil,67.24,True,3,3,3,3,3,3,3,3,3,3
925,gayatri,female,698685141816,utk@gmail.com,6056596682,4434603166,86.54,37.48,dypiemr,civil,19.96,True,4,4,4,4,4,4,4,4,4,4
875,bhumika,male,174965692597,ankush@gmail.com,9184789787,9307757157,23.48,66.95,dypcoe,production,6.04,True,5,5,5,5,5,5,5,5,5,5
558,mayur,female,980559108282,utk@gmail.com,3832479881,2714958651,53.71,95.89,dypcoe,civil,87.68,True,3,3,3,3,3,3,3,3,3,3
930,aish,male,930472377069,saumya@gmail.com,7427324069,7395168661,82.6,28.9,dypiemr,civil,88.27,True,1,1,1,1,1,1,1,1,1,1
753,rushi,male,179097777706,aish@gmail.com,8529232170,3243832971,62.38,28.69,dypcoe,computer,10.98,True,0,0,0,0,0,0,0,0,0,0
232,mayur,female,749199499248,aish@gmail.com,1024026001,3735683507,47.2,26.78,dypiemr,production,2.28,True,3,3,3,3,3,3,3,3,3,3
301,sid,female,939276759131,dhruv@gmail.com,6932362607,3327305587,69.53,34.81,dypcoe,computer,35.29,True,5,5,5,5,5,5,5,5,5,5
964,vishal,male,247606718359,rutik@gmail.com,6725937349,5867503650,10.94,39.62,dypiemr,production,30.6,True,4,4,4,4,4,4,4,4,4,4
451,vishal,female,541480661502,rutik@gmail.com,4628802730,5750627412,34.76,47.35,dypcoe,entc,96.15,True,2,2,2,2,2,2,2,2,2,2
709,aish,female,902366952155,akansha@gmail.com,7222500098,2751525508,96.3,92.16,dypiemr,computer,46.7,True,3,3,3,3,3,3,3,3,3,3
695,akansha,male,826316509353,sara@gmail.com,3752067842,3982093377,42.65,53.94,dypcoe,production,42.26,True,2,2,2,2,2,2,2,2,2,2
989,vishal,male,846939081188,sid@gmail.com,9447280255,1930550202,6.4,27.69,dypiemr,information technology,80.95,True,2,2,2,2,2,2,2,2,2,2
572,sid,female,444024501538,vishal@gmail.com,3648607062,6309183096,52.76,51.15,dypcoe,production,92.61,True,1,1,1,1,1,1,1,1,1,1
271,aish,female,787878226040,aish@gmail.com,8686115726,9884085797,92.09,88.57,dypcoe,civil,50.22,True,5,5,5,5,5,5,5,5,5,5
901,rutik,male,666990120482,aish@gmail.com,5019995888,6143908378,75.94,16.34,dypcoe,civil,6.17,True,2,2,2,2,2,2,2,2,2,2
579,vishal,male,722678999984,utk@gmail.com,5553819626,9966717633,22.0,11.67,dypiemr,civil,16.84,True,0,0,0,0,0,0,0,0,0,0
773,saumya,male,638707332958,vishal@gmail.com,6201705892,9662280830,16.38,47.38,dypcoe,civil,89.45,True,1,1,1,1,1,1,1,1,1,1
646,akansha,male,114892151326,aish@gmail.com,9719316354,4489728908,15.83,89.33,dypiemr,entc,91.83,True,0,0,0,0,0,0,0,0,0,0
556,gayatri,female,354843944839,akansha@gmail.com,7791174079,6135176828,60.19,74.31,dypiemr,civil,49.19,True,5,5,5,5,5,5,5,5,5,5
412,sid,female,828296322428,vishal@gmail.com,8665716206,1022987618,97.22,85.08,dypiemr,computer,19.99,True,4,4,4,4,4,4,4,4,4,4
638,dhruv,male,622942286964,sid@gmail.com,5020588837,3390192361,47.99,21.71,dypcoe,production,4.42,True,3,3,3,3,3,3,3,3,3,3
553,bhumika,male,980725474276,sara@gmail.com,4354278002,3754471663,10.55,12.85,dypcoe,computer,21.71,True,1,1,1,1,1,1,1,1,1,1
183,utkarsha,male,336237695024,rutik@gmail.com,8552420555,4252333647,49.7,43.12,dypiemr,entc,41.47,True,1,1,1,1,1,1,1,1,1,1
377,sara,male,210384747697,vishal@gmail.com,7635567389,5247745672,21.58,50.45,dypcoe,mechanical,19.44,True,2,2,2,2,2,2,2,2,2,2
853,rushi,male,256160593915,akansha@gmail.com,9027794439,2400513281,90.7,64.42,dypcoe,mechanical,53.88,True,0,0,0,0,0,0,0,0,0,0
248,aish,female,735455823217,saumya@gmail.com,7319140178,5112729459,14.84,94.5,dypcoe,civil,77.34,True,2,2,2,2,2,2,2,2,2,2
673,akansha,male,425114204876,honey@gmail.com,9788412411,6815237984,27.98,66.83,dypcoe,computer,82.02,True,2,2,2,2,2,2,2,2,2,2
746,vishal,female,634656055105,sid@gmail.com,4924538222,8257516575,69.02,79.65,dypiemr,information technology,99.85,True,4,4,4,4,4,4,4,4,4,4
667,dhruv,male,179463842679,rutik@gmail.com,5733206934,3507685521,8.89,75.31,dypcoe,entc,1.61,True,0,0,0,0,0,0,0,0,0,0
793,rutik,male,519813313616,ankush@gmail.com,2413866945,8965949615,65.25,39.36,dypcoe,production,18.24,True,1,1,1,1,1,1,1,1,1,1
307,honey,female,579148834696,honey@gmail.com,6142677133,7443565110,91.55,52.41,dypcoe,information technology,21.82,True,0,0,0,0,0,0,0,0,0,0
583,gayatri,male,437863069956,vishal@gmail.com,8019180967,4663925213,49.94,89.93,dypiemr,mechanical,90.53,True,1,1,1,1,1,1,1,1,1,1
379,rushi,female,514116032509,honey@gmail.com,6282938519,1467883690,90.32,33.12,dypcoe,information technology,54.54,True,5,5,5,5,5,5,5,5,5,5
717,rutik,male,929760796993,dhruv@gmail.com,3859915607,7179009016,8.22,4.78,dypcoe,production,12.02,True,5,5,5,5,5,5,5,5,5,5
431,mayur,male,865850488621,saumya@gmail.com,8911105201,3819707540,48.08,96.83,dypcoe,civil,13.61,True,2,2,2,2,2,2,2,2,2,2
793,ankush,female,377448031979,rushi@gmail.com,3831012603,8079564146,23.78,17.15,dypcoe,mechanical,37.7,True,0,0,0,0,0,0,0,0,0,0
301,utkarsha,male,502439142704,saumya@gmail.com,3372011368,2440576895,85.86,53.34,dypcoe,entc,17.11,True,4,4,4,4,4,4,4,4,4,4
799,gayatri,female,525250190731,dhruv@gmail.com,9434691151,4905503827,45.03,14.74,dypiemr,civil,47.21,True,2,2,2,2,2,2,2,2,2,2
114,mayur,male,222683803576,sara@gmail.com,7521685066,7953240019,68.58,64.8,dypcoe,computer,86.28,True,0,0,0,0,0,0,0,0,0,0
387,honey,male,282359810787,aish@gmail.com,8199681698,6451220292,33.54,79.65,dypiemr,instrumentation,37.78,True,5,5,5,5,5,5,5,5,5,5
775,ankush,male,306839466776,vishal@gmail.com,2637291437,5331668785,2.11,24.22,dypiemr,mechanical,11.02,True,5,5,5,5,5,5,5,5,5,5
125,honey,female,477029479398,rushi@gmail.com,7722116809,9053434135,16.94,16.42,dypiemr,computer,3.28,True,5,5,5,5,5,5,5,5,5,5
898,honey,female,477461785332,dhruv@gmail.com,6077391481,4751034104,52.13,1.99,dypiemr,production,73.11,True,1,1,1,1,1,1,1,1,1,1
610,saumya,female,463984718234,utk@gmail.com,7990183261,6524130166,58.05,85.26,dypcoe,information technology,86.4,True,4,4,4,4,4,4,4,4,4,4
244,honey,female,537600146838,utk@gmail.com,9181015153,5054460058,1.91,90.34,dypcoe,information technology,6.88,True,1,1,1,1,1,1,1,1,1,1
478,aish,female,506195163731,rutik@gmail.com,1476843223,7034867842,50.86,88.62,dypiemr,civil,59.18,True,0,0,0,0,0,0,0,0,0,0
421,honey,male,334140873384,sid@gmail.com,6390665931,5955949022,81.5,97.41,dypiemr,civil,38.82,True,3,3,3,3,3,3,3,3,3,3
132,vishal,male,229887431570,mayur@gmail.com,5568890512,6625902752,24.76,71.97,dypiemr,mechanical,64.18,True,3,3,3,3,3,3,3,3,3,3
520,dhruv,male,986761401300,mayur@gmail.com,6074742690,5095248132,27.18,27.17,dypiemr,civil,2.11,True,1,1,1,1,1,1,1,1,1,1
201,gayatri,male,952860129613,dhruv@gmail.com,4715566855,1431228952,36.37,67.07,dypiemr,entc,7.88,True,0,0,0,0,0,0,0,0,0,0
904,rutik,female,513323920139,rutik@gmail.com,9960373870,4394981277,19.97,9.78,dypiemr,information technology,59.32,True,4,4,4,4,4,4,4,4,4,4
151,honey,female,528030777889,mayur@gmail.com,9661162838,8671453941,32.22,60.68,dypcoe,computer,85.74,True,3,3,3,3,3,3,3,3,3,3
529,honey,female,522034590061,utk@gmail.com,8044999875,9571188998,50.09,14.48,dypiemr,mechanical,63.54,True,4,4,4,4,4,4,4,4,4,4
905,mayur,female,487726617626,vishal@gmail.com,7976269421,3455105424,71.63,6.06,dypiemr,mechanical,20.19,True,3,3,3,3,3,3,3,3,3,3
725,gayatri,female,617186242964,rushi@gmail.com,8414558102,2239331262,18.1,44.01,dypcoe,production,86.67,True,5,5,5,5,5,5,5,5,5,5
153,utkarsha,female,666147052636,rutik@gmail.com,1853087881,5430278490,98.87,3.7,dypcoe,information technology,22.66,True,1,1,1,1,1,1,1,1,1,1
237,rushi,female,487570323972,ankush@gmail.com,7911871130,4498715107,84.15,26.42,dypiemr,mechanical,69.48,True,4,4,4,4,4,4,4,4,4,4
116,aish,male,811021066470,sara@gmail.com,7925178512,4418033671,43.71,84.3,dypiemr,instrumentation,11.83,True,5,5,5,5,5,5,5,5,5,5
320,dhruv,female,157394106057,honey@gmail.com,3770962370,9326500906,97.38,9.6,dypiemr,mechanical,44.24,True,0,0,0,0,0,0,0,0,0,0
657,gayatri,female,122666180511,aish@gmail.com,5466664243,4711971879,27.53,35.07,dypcoe,production,67.95,True,4,4,4,4,4,4,4,4,4,4
239,akansha,female,737216654664,mayur@gmail.com,3443367800,9341584659,14.49,67.87,dypcoe,instrumentation,82.94,True,2,2,2,2,2,2,2,2,2,2
297,bhumika,female,113653792969,honey@gmail.com,5411798600,2749869722,40.48,88.67,dypiemr,information technology,70.06,True,2,2,2,2,2,2,2,2,2,2
717,dhruv,male,466161996059,rutik@gmail.com,9852575957,1402564546,37.16,80.95,dypiemr,computer,49.02,True,4,4,4,4,4,4,4,4,4,4
242,honey,male,589438832691,honey@gmail.com,3217805941,4111857981,28.12,74.41,dypiemr,mechanical,76.72,True,1,1,1,1,1,1,1,1,1,1
811,honey,female,776102771427,akansha@gmail.com,7550815448,8036325073,91.21,55.65,dypiemr,computer,96.66,True,1,1,1,1,1,1,1,1,1,1
427,bhumika,male,313224148762,dhruv@gmail.com,6210143453,8273950660,17.62,94.74,dypiemr,information technology,78.12,True,0,0,0,0,0,0,0,0,0,0
465,saumya,male,481264710573,saumya@gmail.com,9920972099,8443967087,61.1,28.66,dypiemr,information technology,85.64,True,0,0,0,0,0,0,0,0,0,0
341,sid,female,691957549956,honey@gmail.com,3870380886,5472133993,45.51,97.0,dypiemr,mechanical,51.19,True,1,1,1,1,1,1,1,1,1,1
417,sara,female,901611549489,sara@gmail.com,8552158491,7001426021,95.61,54.53,dypcoe,entc,75.9,True,2,2,2,2,2,2,2,2,2,2
381,utkarsha,female,626881341836,aish@gmail.com,3087812702,8052250871,94.37,59.48,dypiemr,information technology,5.41,True,0,0,0,0,0,0,0,0,0,0
196,dhruv,male,346079563906,dhruv@gmail.com,8502713092,9448291305,52.96,46.78,dypiemr,instrumentation,44.8,True,3,3,3,3,3,3,3,3,3,3
240,gayatri,female,257119754036,sid@gmail.com,6774034204,6816626533,18.05,72.23,dypcoe,computer,47.42,True,2,2,2,2,2,2,2,2,2,2
684,vishal,female,259348652010,ankush@gmail.com,8180104226,3081754361,69.26,47.06,dypcoe,computer,89.63,True,2,2,2,2,2,2,2,2,2,2
955,gayatri,female,952787322147,mayur@gmail.com,4661082306,3140153964,33.45,83.63,dypcoe,production,66.62,True,1,1,1,1,1,1,1,1,1,1
968,aish,male,416003716646,akansha@gmail.com,9430105645,2828572871,89.83,76.43,dypcoe,computer,42.89,True,0,0,0,0,0,0,0,0,0,0
394,aish,male,112732644044,utk@gmail.com,9212427920,9039395479,13.38,9.89,dypiemr,entc,70.72,True,3,3,3,3,3,3,3,3,3,3
500,vishal,male,317617534460,rutik@gmail.com,9103119198,5690216651,22.56,6.4,dypcoe,production,22.17,True,3,3,3,3,3,3,3,3,3,3
907,rushi,female,983267447859,mayur@gmail.com,8242915321,4847075520,83.94,29.32,dypcoe,entc,11.97,True,4,4,4,4,4,4,4,4,4,4
131,sid,female,577613604322,utk@gmail.com,8668553266,6048912454,50.34,32.14,dypiemr,mechanical,60.38,True,1,1,1,1,1,1,1,1,1,1
747,honey,male,979970347180,mayur@gmail.com,8061013089,4587546961,5.73,5.86,dypiemr,instrumentation,19.33,True,3,3,3,3,3,3,3,3,3,3
661,akansha,female,598605987813,rutik@gmail.com,8140053226,4274571590,80.66,29.1,dypiemr,information technology,87.45,True,3,3,3,3,3,3,3,3,3,3
993,sara,male,246060587038,aish@gmail.com,5618693099,7756861596,62.02,45.51,dypiemr,mechanical,27.22,True,0,0,0,0,0,0,0,0,0,0
897,saumya,male,710327971477,saumya@gmail.com,7269511007,1510599997,75.64,52.71,dypcoe,information technology,12.06,True,1,1,1,1,1,1,1,1,1,1
717,vishal,female,657041667454,vishal@gmail.com,5696636790,6912487453,56.37,62.94,dypcoe,information technology,84.56,True,4,4,4,4,4,4,4,4,4,4
544,saumya,male,142644635253,mayur@gmail.com,1293226713,5067865308,58.98,73.14,dypcoe,information technology,6.11,True,2,2,2,2,2,2,2,2,2,2
522,utkarsha,male,193027509784,rutik@gmail.com,1318305266,9691136739,28.3,9.48,dypcoe,entc,78.71,True,2,2,2,2,2,2,2,2,2,2
205,sid,female,833637493505,sara@gmail.com,1442063426,7069769882,36.65,4.72,dypcoe,production,26.27,True,0,0,0,0,0,0,0,0,0,0
